repository_id,ur_id,pr_id,create_date,pull_request_date,latest_release_date,review,title,description,url,author,target
11,42bff93f-c2d6-4ba3-814a-a5f0d93f494a,PR_kwDOGyI-8M6fcrMv,2025-02-18 23:21:28,2025-07-17 20:40:56,,"Love it, exactly what I've been dreaming of for years. Been using it to backup my photos without issue on both iOS and Android",chore: migration continue button,,https://github.com/immich-app/immich/pull/20000,alextran1502,0
16,40a6df1f-2f20-4f61-9607-ed4483465978,MDExOlB1bGxSZXF1ZXN0NjAxOTQxOTI3,2020-06-09 00:23:42,2021-03-26 22:47:26,,Edit: Sharing links is fixed! Normally a 5 star app but sharing links to Joplin is broken. Will update to 5 stars when it is fixed.,Android: add option to disable TLS validation and allow self-signed certificates for WebDAV/NextCloud,"The change consists of 2 parts: Tested, works for me. One thing that is still missing is ""Check Synchronization Configuration"" - at the moment you must save for the change to be applied. Resolves: #4439 & #4479 & #4487 & #4644",https://github.com/laurent22/joplin/pull/4742,roman-r-m,0
16,6f03a153-dbac-4158-9b08-4ddd0753fa46,MDExOlB1bGxSZXF1ZXN0Njg3Mzk2OTUx,2020-07-20 17:27:29,2021-07-11 21:22:56,,Really great work! Love Joplin!,Documentation: Update download.md,https://discourse.joplinapp.org/t/poll-what-should-joplin-tagline-be/18487/31 Note:,https://github.com/laurent22/joplin/pull/5180,amandamcg,0
17,7916dee0-c055-4798-b013-451643b7d962,PR_kwDOGnFbi85S1_LV,2023-06-06 06:37:09,2023-06-13 05:32:43,,"Edit: Worked after I updated, 4->5 stars Pretty good, just wish I had the ability to collapse comment threads. Makes comments a lot easier to read.",Implement animated gifs when clicking on an image,"This only animates when clicking on an image for simplicity. I thought about animating it on page load and maybe as a thumbnail, but I figured it would probably need a setting configuration and I didn't want to overcomplicate the PR. Implements #565 issue_#565: Gifs are static ** ** 0.33 [Describe the bug] This post has an animated git. It's not moving in Jerboa app. https://lemmy.fmhy.ml/post/25075",https://github.com/LemmyNet/jerboa/pull/580,beatgammit,0
17,d602c040-33e8-4086-aadb-22ee773e1439,PR_kwDOGnFbi85WIOE4,2023-06-23 18:12:49,2023-07-21 20:56:24,,"Loving the app more and more, kindly allow us to un-blur nsfw by default. Also the feed is kinda messed up, I still need to go to individual communities to get updates from most of them App keeps crashing, can't even open",Add switch to anonymous option,"Small QoL, many times I wanna test something in anon but I dont want to remove my currently logged in account. This will solve that.",https://github.com/LemmyNet/jerboa/pull/1084,MV-GH,0
19,b08a0b0e-e896-4a8a-bcea-32f855da6e88,PR_kwDOBtbUls5F8rde,2022-03-04 10:01:01,2022-12-21 11:07:07,,It doesn't have kill switch and that's very important while you're using apps or website that are sensitive to location and may been you if they find out your original location!,Unify Android DNS options with desktop,Unifyies the Android DNS options with the desktop DNS options so that the Android<->Daemon FFI gets support for content blockers. This UI for content blockers will be implemented in a separate PR. This change is,https://github.com/mullvad/mullvadvpn-app/pull/4239,albin-mullvad,0
19,46ed2531-397f-42cd-b411-0b5fa51bb388,PR_kwDOBtbUls5l1ZeN,2023-05-11 02:30:20,2024-02-02 13:49:58,,"You have to buy time lmfao, you can't make this shi up 🤦‍♂️",Update compose to 1.6.0 and related dependencies,Also updated the following libraries This change is,https://github.com/mullvad/mullvadvpn-app/pull/5757,Pururun,0
19,836b407a-2067-49a3-a546-230f63c10063,PR_kwDOBtbUls5T6ET7,2023-05-30 20:54:36,2023-06-26 11:12:09,,"Main reason I used this vpn was port forwarding support, they dropped support for it so I'm leaving this platform",Do not consider removing a revoked device to be an error.,"Sometimes when removing a device when uninstalling the app, a 404 is returned if the device has already been revoked from the account. However, removing a non-existent device should not be considered an error if the end goal is to not have the device on the account. That goal has clearly already been achieved. This change is",https://github.com/mullvad/mullvadvpn-app/pull/4828,MarkusPettersson98,0
21,e1c4af00-5a02-4d84-b32c-785e15275145,PR_kwDOE1yAw84yGEkv,2021-06-29 01:43:15,2022-02-04 17:12:48,,"Приложение вроде как оффлайн навигация. Подразумевается, что его будут использовать для путешествий, когда инет не доступен (роуминг), либо физически просто нет сигнала. Хотелось бы тогда самый, на мой взгляд, главный косяк maps.me исправить. При поиске по категории ""достопримечательности"" выдаёт кучу разных достопримечательностей, но 90% из найденного относится к религии. Есть возможность разделит просто достопримечательности и разнообразные религиозные сооружения на две отдельные категории?",Added [it] translation for sport-equestrian,Signed-off-by: Luca Finizio luca.finizio.mgbx@hotmail.it,https://github.com/organicmaps/organicmaps/pull/2018,FinixFighter,0
21,636d0f10-5102-470d-90d1-e545a5b64d59,PR_kwDOE1yAw845TBBu,2022-01-11 23:04:17,2022-06-08 07:28:28,,I love this maps. Thanks guys♥️,Road shields for Cyprus + No prohibitions for speed cameras,Road shields for Cyprus (North and South). No legal prohibitions for speed cameras.,https://github.com/organicmaps/organicmaps/pull/2692,AntonM030481,0
21,2c1993cc-4496-4943-af65-8d4926f3998e,PR_kwDOE1yAw85olhuP,2023-05-10 20:28:54,2024-03-04 12:49:38,,Impossible select the language for app different from the system language. automatically takes transliteration in search names and it is nightmare.,[strings] Fix osm_presentation string for english,"Fix the ""osm_presentation"" string for English.",https://github.com/organicmaps/organicmaps/pull/7511,kirylkaveryn,0
21,b8655519-3356-412b-a1e3-028fed32017e,PR_kwDOE1yAw85XPtGc,2023-07-17 09:05:31,2023-08-05 09:00:20,,"Amazing developers, fast at fixing the problem I was having. I recommend this to everyone. Thank you.",[android] Updated AGP to 8.1,"Needed for #5649 @Jean-BaptisteC issue_#5649: Implement automatic-per-app-languages With Android Gradle Plugin 8.1.0, he is possible to enable new parameter to generate automatically locales_config.xml. Enable this feature, improve languages management on Android More information here:",https://github.com/organicmaps/organicmaps/pull/5652,biodranik,0
21,e5059b6a-1a9e-4fed-acb3-0d7c0f12b2b6,PR_kwDOE1yAw85t8977,2024-04-11 03:49:59,2024-04-29 00:26:04,,"It is an effective and simple application which works without crashes. Probably one of the best in its kind. The problem is that it has no voice instructions when I use it in my car with Bluetooth on. Without it the sound is not loud enough. Update. No change after moving to S23. Plus one more.I used only the pedestrian profile. When there is a curve it says e.g. Turn right. But if there is another road there I turn to the wrong direction. Here, a Bear right or a Slightly right could fix it.",Remove liboauthcpp,Depends on #8048 pull_request_#8048: [coding] Add SHA1 test Moved from #8030,https://github.com/organicmaps/organicmaps/pull/8030,Osyotr,0
25,4f4873c3-5cdd-4c06-b377-642fb9c7327f,PR_kwDODax7Ts6csvJV,2024-08-29 11:00:12,2025-06-30 13:38:57,,Moving from Telegram and so far so good.,"android, desktop: compose UI",,https://github.com/simplex-chat/simplex-chat/pull/6018,spaced4ndy,0
27,1b76bfda-69c2-4640-b987-462f2089a85e,PR_kwDOFRYxRs5OgNAF,2023-01-31 06:15:02,2023-04-17 17:39:21,,"Notesnook is a simple and effective note-taking app. The interface is clean, intuitive and user-friendly, making it easy to quickly jot down notes, ideas, and reminders, organize and access notes on the go. The instant syncing across devices is fast and reliable, ensuring that notes are always up-to-date.The organization options are also robust, allowing users to categorize notes into different notebooks and tag them for easy searching.",mobile: fix text exports,"Closes #2351 Closes #2304 issue_#2351: Note won't pin to notifications Open three dots menu in any note > tap pin to notifications > nothing happens Add notes from notifications feature works no problem. Android 12 MIUI 13 All the necessary permissions (work in background, notifications, etc) are granted. Hope this can be solved. Absolutely fell in love with the app! [Device information:] App version: 2.4.12 Platform: android Model: Redmi-M2101K6G-31 Pro: false Logged in: yes issue_#2304: Pin to notification not working  Pin to notification not working on my device. I just tap on it but its not working [Device information:] App 2.4.12 Platform: android Model: OnePlus-CPH2401-33 Pro: false Logged in: yes",https://github.com/streetwriters/notesnook/pull/2377,ammarahm-ed,0
2,b1635779-23a4-4ad5-adea-4e65f042fd71,MDExOlB1bGxSZXF1ZXN0OTAwMjM0OTk=,2016-07-28 17:07:32,2016-10-19 14:41:08,,Couldn't create an account due to your IP address is in a range which has been blocked on all wikis. Pleased to say I was able to create my account today. Will check out the app and adjust star rating accordingly.,Update strings.xml,"If you can also tell me that these changes will soon appear in the app itself, I'll be happy :)",https://github.com/commons-app/apps-android-commons/pull/301,AtaZh,0
30,67734317-b7f9-4e9e-b65a-a1dd59425381,MDExOlB1bGxSZXF1ZXN0NDQ4NzI0MDA=,2015-06-16 09:33:47,2015-09-13 13:00:18,,"Used Kodi/XBMC for 6+ years, always been the king of media players.",[addons] improve downgrading/version changing support,This adds various client changes needed to support having multiple versions in the same repository and for installing specific versions from specific repositories. On the gui side it changes the 'update' functionality in the info dialog to show a list of available versions and repositories which can be installed. Note that requires server side support. Currently there is only one version kept in the official repository.,https://github.com/xbmc/xbmc/pull/8038,tamland,0
30,cd4b9f44-f364-4c25-9e59-457ae0bc2b8d,MDExOlB1bGxSZXF1ZXN0NjA2ODE5MjI=,2015-06-22 00:41:01,2016-02-25 13:57:40,,one word... amazing!,addon fixes and improvements,..after recent changes,https://github.com/xbmc/xbmc/pull/9207,tamland,0
30,f39d87f0-b042-4cbe-9539-ea523fcd0a9c,MDExOlB1bGxSZXF1ZXN0NjA2NTk1MDI=,2015-06-24 07:37:37,2016-02-25 10:53:38,,Fantastic,[android] Show all cpus in debug overlay,Not exactly my favorite fix. But everything else would lead to redoing the whole method. Might break if there are different cores with different specifications? @koying @MartijnKaijser @a4840639,https://github.com/xbmc/xbmc/pull/9206,razzeee,0
30,39138de1-0f7a-4573-acb2-d6bad2d378e0,MDExOlB1bGxSZXF1ZXN0NTM0NzE0NDE=,2015-07-01 00:05:19,2015-12-12 08:08:50,,Everything works perfectly. This will soon be the most used app on my phone.,[gitignore] still keep old dvdplayer files in gitignore for one release,,https://github.com/xbmc/xbmc/pull/8563,MartijnKaijser,0
30,b943f95d-d51f-4f33-8d5d-fd158b16b258,MDExOlB1bGxSZXF1ZXN0NjcyOTgyNjY=,2015-07-03 12:02:29,2016-04-21 05:18:46,,"Sincere thanks to the developers. I use it everywhere. It plays all my files and keeps library organized. Would like to see option for recording streaming content with timer, pause live video,  PIP and speed control for player independent of add-ons. Thank you again.",[OSX] Fix non working apple remote / universal ir remote / harmony,This finally brings back remote control support on osx which was lost during joystick refactor. @garbear fyi This needs to go into 17 - there are a lot of macmini users relying on using the small silver apple remote for example (or other ir remotes) which would not work without this. I verified that those key ids don't conflict with normal keyboard codes (which are vkeys and have a much higher value). Any concerns?,https://github.com/xbmc/xbmc/pull/9656,Memphiz,0
30,43291cd6-903e-451d-8ed2-47efcea3f60c,MDExOlB1bGxSZXF1ZXN0NDI2ODI5MDg=,2015-07-12 07:22:15,2015-08-18 10:26:11,,Possibly the best home cinema /media experience of all time! 75 stars!,[Confluence] fix watched flag in media info 3 view,backport of 3cd950c for Isengard,https://github.com/xbmc/xbmc/pull/7845,ronie,0
30,5811b708-d31c-40da-aa1d-45d8e304c42b,MDExOlB1bGxSZXF1ZXN0NTMwMzMwODM=,2015-07-13 12:58:42,2015-12-08 20:22:53,,Thanks to kodi team,[platform] - refactor platform code location,"This refactors all platform related stuff into a platforms subdirectory. This also gets rid of the ""main"" dir in favor of that platform dir. All in all it is a redone backport of what mrmc did. Its needed in preparation for having at least a chance to backport platform support (f.e. atv4) to kodi. I hope we can get this in without to much of rebase trouble on my side. I need an ack from a @afedchin or @Paxxi for windows, @koying for android, @popcornmix for rbpi, @wsnipex for linux. Especially all those windows project changes were done with a text editor and someone needs to ensure that the platform dir is hooked up properly and the main dir is gone from the project. I also payed some attention to not break unit tests. Will do a manual jenkins run for this once the platform devs ack'ed the general approach. Basically its a ""simple"" filesystem reshuffle.",https://github.com/xbmc/xbmc/pull/8532,Memphiz,0
30,66e46755-8ea3-4fd5-9231-c6143d9acfea,MDExOlB1bGxSZXF1ZXN0NjIwNzAzMzI=,2015-07-14 01:26:29,2016-03-08 13:25:51,,keep up the good work,[PVR] Fix time displayed in pvr shutdown warning dialog,Reported in the forum: http://forum.kodi.tv/showthread.php?tid=262798 Calculation of the minutes left until the next recording starts was wrong: The time the machine should start from suspend before a recording (pre recording wakeup time) is not of concern for the actual recording start time. @xhaggi makes sense?,https://github.com/xbmc/xbmc/pull/9299,ksooo,0
30,3347937c-6d83-4d96-a7eb-cbda56556b53,MDExOlB1bGxSZXF1ZXN0NTM0NzQ4Mzk=,2015-07-14 13:13:16,2015-12-12 12:01:38,,Free unlimited entertainment.....,[EPG] Timeline view: Fix 'GoToNow' to select the currently active epg event of selected channel,Reported by @kib and @MartijnKaijser. @Jalle19 @xhaggi mind taking a look. @MartijnKaijser backport needed?,https://github.com/xbmc/xbmc/pull/8567,ksooo,0
30,333b80e6-d747-49b0-abcf-238bc2c2e982,MDExOlB1bGxSZXF1ZXN0NjkyNDEzMzM=,2015-07-26 15:55:27,2016-05-07 12:26:41,,Everyone should have this app no questions asked. The best ever!,configure: add support for aarch64,Downloaded from: https://github.com/OpenELEC/OpenELEC.tv/blob/master/packages/mediacenter/kodi/patches/kodi-999.10-aarch64-support.patch and added uClibc support.,https://github.com/xbmc/xbmc/pull/9765,bkuhls,0
30,a1413344-8c76-432e-912e-59391d982a9c,MDExOlB1bGxSZXF1ZXN0Nzc5OTY2Mjk=,2015-08-01 06:02:12,2016-07-19 15:23:47,,Just great download and enjoy,Fix retrieve all the information before update,I assumed with update everything was handled as movies (update only if changes occurs) but tv shows doesn't. For now I'll restore the previous behavior (retrieve everything).. I'll try to improve it when I find time..,https://github.com/xbmc/xbmc/pull/10142,phate89,0
30,3a65fe54-9ad6-49df-b0d5-d9b956c99026,MDExOlB1bGxSZXF1ZXN0NTQ5MDk3NzQ=,2015-08-06 13:32:26,2016-01-02 18:00:29,,"Goodbye Netflix, hulu , amazon and cable.",[FFmpegImage] - fixed missing transparency of images with indexed colortables,what the title says ...,https://github.com/xbmc/xbmc/pull/8739,Memphiz,0
30,e22d78e4-9b59-4233-854a-3b8398522459,MDExOlB1bGxSZXF1ZXN0NjQ1Mzk1NDg=,2015-08-09 20:18:23,2016-03-29 21:47:04,,super duper awesome,"Include cleanup in VideoPlayer, workaround for utils/RegExp.h",See #9442 for discussion.,https://github.com/xbmc/xbmc/pull/9494,MaxKellermann,0
30,849366e8-13ec-43df-9e5d-ddce73a582ca,MDExOlB1bGxSZXF1ZXN0Nzk3ODkxMjY=,2015-08-16 11:02:07,2016-08-02 18:56:32,,I upgraded from 14.2 Helix to 15.0 Isengard and now all the movies/show only play on the top left quarter of the screen regardless of the video quality and the rest of the screen is just pitch black. I'm going back to previous version or third party version TVMC which works better.,[depends] curl 7.50.1,Still had this one lingering around. I didn't update OSX as i'd better leave that up to some one who can test it. Already runtime tested on Android,https://github.com/xbmc/xbmc/pull/10219,MartijnKaijser,0
30,18d46816-696e-47bd-9216-91c8beb15d10,MDExOlB1bGxSZXF1ZXN0NTUyNTA3MjM=,2015-08-17 05:18:57,2016-01-06 19:07:15,,Great app,allow disable libbluetooth,If libbluetooth is found on the user's system it's automagically linked. It would be nice to be able to disable libbluetooth at configure time if the user || package mantainer does not want bluetooth functionality.,https://github.com/xbmc/xbmc/pull/8782,asavah,0
30,f49498dc-3519-454d-819a-3e0c46c2cc2b,MDExOlB1bGxSZXF1ZXN0NjQ2NTM1NTQ=,2015-08-23 04:31:23,2016-03-30 16:05:56,,I like it ut works now and its a great app very smooth and fast,fixed: Low readrate error toast could show when performing e.g. small stepping,"This issue has been bugging me for quite some time but until now I never figured out the cause. The problem is that we can only reliably test for low readrate, when the cache is not * already near full. This is because as soon as it's full the average-rate will become approximately the current-rate which can flag false low read-rate conditions.",https://github.com/xbmc/xbmc/pull/9500,arnova,0
30,7838b129-3842-4009-badd-c268f714a4e2,MDExOlB1bGxSZXF1ZXN0NTIwNDc3MjA=,2015-08-24 19:36:18,2015-11-28 20:25:00,,Everything you wanna watch is there,Addon enabled status fix,"I think this bug is there since ages. If we ask and addon with CAddon::Enabled() for his enabled status we always get true as return value! According to CAddon.h this method lies ;-) We should ask CAddonMgr for the right status. I found this bug during a ADSP debugging session. Currently I have a very minimalistic Kodi installation here. Only AudioDSP is working and I have no scrappers or PVR add-ons installed. Please confirm that all is working. Maybe @FernetMenta, @ksooo or @opdenkamp could test this with PVR. I also heared that @tamland worked on AddonManager. Maybe you could also help. The addon status calls in ActiveAEDSP.cpp will be handled in #8456. According to what I said at DevCon 2015 in Prague I want to quote this: If you merge this PR ""…random fucking shit…""¹ can happen. ¹Team Kodi DevCon 2015 in Prague at the Church Bell Tower, Keith Harrington Edit: All Enabled status requests are handled in this PR.",https://github.com/xbmc/xbmc/pull/8457,AchimTuran,0
30,2d38a769-01b6-4959-85db-66744b701c98,MDExOlB1bGxSZXF1ZXN0ODAzNDg0NjQ=,2015-08-26 10:24:52,2016-08-06 19:22:55,,"Minor bugs but don't take away from the experience,good app overall!",[xbmc/cleanup] Remove some win32 hard coded defines that cmake handles,,https://github.com/xbmc/xbmc/pull/10242,Paxxi,0
30,9ff80122-af81-4293-874c-2bd1e3f5abaf,MDExOlB1bGxSZXF1ZXN0NTQyOTA0MzE=,2015-08-27 11:58:54,2015-12-21 19:00:32,,Love it.  Needs some tweaking for easier phone/tablet navigation.,[python] add method to get our useragent string,,https://github.com/xbmc/xbmc/pull/8643,wsnipex,0
30,862243fa-b1f4-4b51-accd-b42201570985,MDExOlB1bGxSZXF1ZXN0NDk4ODc3MDI=,2015-08-29 05:13:47,2015-11-05 22:05:16,,The best, [PVR] Fix: Do not try to update read-only timers.,Fixes the error dialog that popped up after closing the timer settings dialog of a child of a repeating timer with OK instead of Cancel. Reason is that children of repeating timer created by pvr.hts are read-only (due to tvheadend limitations) and Kodi was trying to update these timers. @da-anda mind testing this?,https://github.com/xbmc/xbmc/pull/8357,ksooo,0
30,4b0d8ec7-f735-4ca1-a783-4be68d7b7258,MDExOlB1bGxSZXF1ZXN0NTc5MTQ3NTM=,2015-08-29 21:52:57,2016-02-01 23:02:50,,"After update all plugins disabled, dependencies missing! Rolling back!",Remove TestTimeUtils.cpp after 01ba7b80380f2f8af721d0c40388d504a6517b54,Cleanup for visual studio solution after #9022 @tamland,https://github.com/xbmc/xbmc/pull/9026,razzeee,0
30,1d8524e9-fcef-483a-9172-8e9477c4a1d9,MDExOlB1bGxSZXF1ZXN0NTc0MDk4Njg=,2015-08-30 05:47:15,2016-01-27 19:29:46,,Awesome just awesome,Add support for VFS addons,"This is my VFS add-on work. I send the PR to see if there is interest. Some remaining stuff; see the repo list at https://github.com/notspiff for some example add-ons. No guarantee many of them are in working condition, i know vfs.sacd is (in terms of the iface), as well as vfs.rar, but there's some stability issues in the latter. also quite a few are now probably void since you have removed the code from mainline.",https://github.com/xbmc/xbmc/pull/8966,notspiff,0
30,94e01ed3-6f29-4509-ab0d-7a5df173133f,MDExOlB1bGxSZXF1ZXN0NTI4ODI5Njk=,2015-08-31 17:22:33,2015-12-07 18:37:48,,Pointless without seamless connectivity. You have to manually add the IP every time which takes more time then it would naturally.,Fix Custom Music Node/Playlist Rule Based Queries,"Fixing a couple of glitches in the way rule based music queries (as used by filter type custom nodes and smart playlists) are constructed. First is an improvement of when albumartistonly flag is present in the musicURL letting it override the default setting. This means that regardless of the global setting that is being applied to the default nodes, the user can create custom nodes that show either all artists or just the album artists (in combination with other criteria). The second is a mistake when the node/playlist rule is limiting an ""artists"" type of list to a genre. The query needs to look at both album_artist/album_genre tables as well as song_artist/song_genre, in the same way that the default nodes do. I tripped over this here http://forum.kodi.tv/showthread.php?tid=235785, now I have the knowledge to fix it. Say I have songs with ""Classical"" genre and ""Tchaikovsky"" in the ALBUMARTIST tag but not ARTIST. before this fix Tchaikovsky would incorrectly appear in a list of artists that has rule ""isnot"" ""Classical"", but fail to be listed in one that has rule ""is"" ""Classical"" - all up the wrong way! Would be nice to sqweek this into Jarvis, could that be OK? @razzeee, any sign of @evilhamster and maybe @zag2me might like the node stuff.",https://github.com/xbmc/xbmc/pull/8519,DaveTBlake,0
30,8da64285-48aa-48f4-9cb9-84dd1c8ca454,MDExOlB1bGxSZXF1ZXN0NTU0OTc3MDU=,2015-09-05 06:19:35,2016-01-08 19:06:11,,Best of the best media streaming!!!,[TextureManager] Fix possible invalid pointer deletion.,,https://github.com/xbmc/xbmc/pull/8809,ace20022,0
30,91a0957c-4548-4977-84a6-607a844f5a00,MDExOlB1bGxSZXF1ZXN0NjQ1ODk2MjE=,2015-09-06 23:12:15,2016-03-30 08:33:59,,boo you suck,add support for KEY_EPG found on various remotes,,https://github.com/xbmc/xbmc/pull/9498,sraue,0
30,7c13f2fe-2c5a-40bd-a4f1-dd2a17efc5b4,MDExOlB1bGxSZXF1ZXN0NzkwOTExODA=,2015-09-14 04:01:34,2016-07-27 20:23:20,,I love this app i save a lot of money thanks keep it up,[cmake/linux] Require at least PulseAudio 2.0,PA was bumped to at least 2.0 in be64a57. Failed build: http://jenkins.kodi.tv/job/LINUX-64/8476/console New build triggered: http://jenkins.kodi.tv/job/LINUX-64/8477/console ping: @fritsch,https://github.com/xbmc/xbmc/pull/10176,fetzerch,0
30,66d28c4f-3198-4197-af41-d0a2cd050154,MDExOlB1bGxSZXF1ZXN0NTY3MjA1MzQ=,2015-09-15 14:46:48,2016-01-21 08:59:59,,After the last update all my plugins and repositories have been removed.,bump to 16.0rc2,,https://github.com/xbmc/xbmc/pull/8934,MartijnKaijser,0
30,e796c5e5-a74d-4ac8-95b1-e78444474eaf,MDExOlB1bGxSZXF1ZXN0NDYxMTAxNTk=,2015-09-22 11:28:07,2015-09-27 22:14:46,,Awesome. Very easy for the best way to work.,[musicdatabase] Fix incompatible MySQL queries (Backport),Backport of #8104,https://github.com/xbmc/xbmc/pull/8148,MilhouseVH,0
30,4b378eff-b21a-4628-81e4-d0aa9d30e221,MDExOlB1bGxSZXF1ZXN0ODM4OTMyMzI=,2015-09-25 15:36:26,2016-09-03 11:24:19,,Just hope they keep it going. Still gutted we lost mashup x,"VideoPlayer: catch silly CRedirectException, fixes crash",fix http://trac.kodi.tv/ticket/16874 We really should not deal with C++ exceptions as long catch blocks can't be forced. @MilhouseVH /cc,https://github.com/xbmc/xbmc/pull/10387,FernetMenta,0
30,461a40b7-f8c7-4252-a196-3cf5395028e0,MDExOlB1bGxSZXF1ZXN0NTY1ODAxMDY=,2015-09-27 11:48:43,2016-01-20 09:02:57,,"It opens at times, but after a while it freezes. In order to use it again I have to restart like 2-3 times. It automatically closes. My question is, Does this app require a certain amount of power to use?",VideoPlayer: detect if pvr input stream is real-time,see title,https://github.com/xbmc/xbmc/pull/8924,FernetMenta,1
30,783eb60e-90ab-4cec-846c-239227f25433,MDExOlB1bGxSZXF1ZXN0NzI2MjgyOTM=,2015-09-29 08:15:39,2016-06-05 12:40:12,,"This is the best Media Center platform ever. The interface is simple, clean and responsive.",VideoPlayer: set 10ms threshold for DISCONT error adjustments,"see title, reduces some log spam",https://github.com/xbmc/xbmc/pull/9917,FernetMenta,0
30,63431056-f043-4984-a7f1-7aa513bfa5b2,MDExOlB1bGxSZXF1ZXN0NTkyOTAzNTc=,2015-10-02 01:09:39,2016-02-14 08:34:03,,Simply the best.,[peripherals] don't show the settings dialog if there are no settings available,These two commits are taken from the controller input PR #8807 from @garbear.,https://github.com/xbmc/xbmc/pull/9130,Montellese,0
30,dc02416c-c415-49a6-b3e8-9d498e83c8d5,MDExOlB1bGxSZXF1ZXN0NjY3NjgyMzc=,2015-10-02 18:45:37,2016-04-17 13:28:43,,Use It On My Chromecast.,[win32][dependencies] New build of openssl that's not linked against debug vcruntime,This should fix the libcurl issues seen in latest nightlies,https://github.com/xbmc/xbmc/pull/9644,Paxxi,0
30,3fef6b0a-5f86-4a67-ae96-ac1e2ccb80d1,MDExOlB1bGxSZXF1ZXN0NTMwNDU2Mzc=,2015-10-07 06:45:47,2015-12-08 22:04:07,,Only needs Chromecast support for 5 stars.,"[PVR, json-rpc] Fix Input.Select for PVR fullscreen windows",Jarvis backport needed.,https://github.com/xbmc/xbmc/pull/8533,ksooo,0
30,b33c8553-8af7-4856-b5ed-9df5f3c5adc1,MDExOlB1bGxSZXF1ZXN0NjUwNzU2OTM=,2015-10-07 10:15:18,2016-04-03 18:13:33,,Been using this for 10 years now love it,[json] fix params order for SetTVShowDetails,"@Montellese @Tolriq fine now? Sorry, didnt know order was important.",https://github.com/xbmc/xbmc/pull/9544,phil65,0
30,47f72f80-fb90-4d62-a2d0-80c9f1a6095b,MDExOlB1bGxSZXF1ZXN0ODAzNzUwMTU=,2015-10-08 18:23:29,2016-08-07 19:08:31,,Love it,[cmake] Modernize find modules and show less verbose output,Modernize Find Modules (according to guideline: https://cmake.org/cmake/help/latest/manual/cmake-developer.7.html#find-modules) It also shows less verbose output when not building with VERBOSE=1. In addition it fixes a warning due to breakpad being removed and an issue with depends on linux/rbpi that could lead to host files being picked up. (@wsnipex might want to check 2be1703). Still todo:,https://github.com/xbmc/xbmc/pull/10256,fetzerch,0
30,cfb2c477-9eaf-4734-8984-7c82f961ba8c,MDExOlB1bGxSZXF1ZXN0NzI1OTk4MzU=,2015-10-19 11:39:22,2016-06-04 10:58:06,,Great app,fix database version after premiered date missed bump,I missed that the database version bump was lost during the premiere date pr rebase (because another pr bumped it in the mean time),https://github.com/xbmc/xbmc/pull/9906,phate89,0
30,193c91b4-e2e8-45d3-bfa1-9a58f8eec2fc,MDExOlB1bGxSZXF1ZXN0ODc5NDA4Njc=,2015-10-24 06:24:46,2016-10-04 17:43:15,,Love it,[python] add xbmcgui.ListItem.setCast(),"A separate setter for cast. With current means it is not possible to set actor thumbnails since setInfo() only takes a name-role tuple for cast. This PR adds a separate new setter to keep bw compatibility. I adjusted the dict keys in a way that it can directly take a cast dict received via JSON getMovie(s) method. @tamland, as usual. :) Should I mark the setinfo-cast as deprecated? EDIT: also recently requested in http://forum.kodi.tv/showthread.php?tid=293913",https://github.com/xbmc/xbmc/pull/10619,phil65,0
30,e05f66e4-ded1-44f0-83ae-838f6372529d,MDExOlB1bGxSZXF1ZXN0NTg4NTU2NTI=,2015-10-24 09:40:25,2016-02-10 07:23:58,,"This is a very kool innovation,I love it  because I know what power it has as a media server. To all those bad mouthing Kodi you actually don't know what it takes to get something like kodi(xbmc) together and working near to perfect on all OS platforms.if you don't know how to use the application, use Wikipedia or YouTube  to walk you through what you want to learn.",AESinkAUDIOTrack: Remove logspam,"Now that things have fairly settled, the debuglogs can be removed. I will rebase the pending AMLogic PR later on.",https://github.com/xbmc/xbmc/pull/9100,fritsch,0
30,efb40dd8-e798-43d4-8135-79f77412f519,MDExOlB1bGxSZXF1ZXN0NTI3ODM0ODA=,2015-10-25 19:56:05,2015-12-06 16:18:04,,"First let me thank Team Kodi for providing a kickass entertainment platform all for free. It's by far the best around. For sure it's a never ending trip down the rabbit hole and at times it's tedious to keep up with all the changes, but one has to pay some price and make an effort to find the right addons and settings as per one's taste. Cheers to Team Kodi for the journey so far and I can't wait for the magical mystery tour of entertainment in the times ahead.",[pvr] fix incorrect string usage after combining multiple strings,,https://github.com/xbmc/xbmc/pull/8493,MartijnKaijser,0
30,f64eddc4-e2f9-432a-beb3-7796f84e3259,MDExOlB1bGxSZXF1ZXN0NTkyNjcxMjY=,2015-10-26 08:11:29,2016-02-13 13:27:59,,Add ons are great,[cmake] Guard inclusion of config.h,Some files unconditionally included config.h which does not exist when building with CMake. This just happened to work because libsquish's config.h was in the global include directories.,https://github.com/xbmc/xbmc/pull/9122,fetzerch,0
30,e1550cbd-1865-4df5-ba81-ce11df0fcb1b,MDExOlB1bGxSZXF1ZXN0NTU3MzMwNjQ=,2015-10-28 10:02:53,2016-01-12 09:35:16,,"Installed on Moto G 3rd gen. The phone is rated at entry level android, but Kodi runs so smooth.",[addons] fix return value,fixes scripts/plugins directories getting hidden when none are installed,https://github.com/xbmc/xbmc/pull/8850,tamland,0
