repository_id,ur_id,pr_id,create_date,pull_request_date,latest_release_date,review,title,description,url,author,target
10,76dfcf54-4e0f-4db9-903a-ca5086a54f65,MDExOlB1bGxSZXF1ZXN0MTA3NjQwNjU=,2014-04-09 21:16:37,2013-12-12 12:23:47,2014-02-15 18:08:04,Awesome and a cool xperience,Add ZIP and RAR icons for QT,Add ZIP and RAR icons for QT they were missing,https://github.com/hrydgard/ppsspp/pull/4806,bhavin192,0
10,0b87a255-86de-4bf2-a86d-e306dc93b44d,MDExOlB1bGxSZXF1ZXN0MTA4NTI4MzA=,2014-11-27 01:45:12,2013-12-16 12:42:59,2014-02-15 18:08:04,Best and only psp emulator!!!,Ignore software skinning for anti-aliasing only,"DOA , Summon Night 5 and EchoChrome all tested okay . Fixes #4838",https://github.com/hrydgard/ppsspp/pull/4854,dbz400,0
10,348ec11d-7e19-4460-b319-114a2084cf3f,MDExOlB1bGxSZXF1ZXN0MTExMjkxNjc=,2014-09-05 10:53:40,2013-12-29 08:04:08,2014-02-15 18:08:04,"The FPS is horrible, I can barely play MGS Peace Walker, or Final Fantasy on it, but the emulator is still, one hell of a accomplishment.",Save/restore local file handles and seek positions,"Changes DirectoryFileSystem to savestate/loadstate open file handles, access modes, and seek positions. Logs an error if unable to open or seek. We can only hope the file wasn't altered since savestate because we can't save the state of an entire filesystem (right?). Fixes Valkyria Chronicles 2 after killing any ace that drops a DLC weapon in a DLC mission.",https://github.com/hrydgard/ppsspp/pull/4933,KentuckyCompass,0
10,2b890ae0-f2e6-4bdc-b5a6-2a90103df8d4,MDExOlB1bGxSZXF1ZXN0MTExNTUxMTg=,2014-08-30 10:32:58,2013-12-31 05:56:00,2014-02-15 18:08:04,"Great app, still have some bug and problem on some games but it's still the best.  Btw, please fix Phantasy Star Portable 2 graphical problem.",Don't use strstr for single character search terms,"Removes strstr(blah, ""/"") and replaces it with strchr(blah, '/') in GameManager.cpp for slightly better efficiency.",https://github.com/hrydgard/ppsspp/pull/4948,KentuckyCompass,0
10,559f16f1-e2d3-4c0f-b9f1-a7e4fa4d694f,MDExOlB1bGxSZXF1ZXN0MTEyMDAzMTQ=,2014-05-21 09:53:39,2014-01-03 05:00:45,2014-02-15 18:08:04,Nice and fine... :),Win32/Keyboard Input: Release held keys when the window loses focus.,"Should fix #3077, and other keys that 'stick' when the focus is lost (e.g. alt-tabbing out, clicking another window).",https://github.com/hrydgard/ppsspp/pull/4983,thedax,0
10,1d145735-1d4c-4a85-995b-7005269bf0ec,MDExOlB1bGxSZXF1ZXN0MTEyMTY4MTc=,2014-07-09 12:44:15,2014-01-03 19:48:25,2014-02-15 18:08:04,It really works !! Great Job!,sceMpeg: Add all missing invalid memory check and cleanup format,There are no functional changes.Only add missing invalid memory check and cleanup format,https://github.com/hrydgard/ppsspp/pull/4997,dbz400,0
10,03413ecd-5922-4a56-81e6-f2487addd8d5,MDExOlB1bGxSZXF1ZXN0MTE4NzM5MTY=,2014-08-02 05:02:55,2014-01-25 13:29:40,2014-02-15 18:08:04,The audio is bad every time I start a game,Revert #5044 and set ctx->avc.avcDecodeResult = 1,This revert #5044 and fix Killzone Liberation . set ctx->avc.avcDecodeResult = 1 is referencing JPCSP https://code.google.com/p/jpcsp/source/browse/trunk/src/jpcsp/HLE/modules150/sceMpeg.java:1279,https://github.com/hrydgard/ppsspp/pull/5212,dbz400,0
10,cadccfd5-b4c7-44b4-bb8e-ebe0ce614fc4,MDExOlB1bGxSZXF1ZXN0MTE4OTEzMDM=,2014-08-02 02:30:16,2014-01-27 06:56:31,2014-02-15 18:08:04,But I can't play my katamari and me...,Properly show OSD information of resolution,Fixes #5230 that popped up after my previous commit. Also take care of 0 case. Sorry for the inconvenience.,https://github.com/hrydgard/ppsspp/pull/5241,danyalziakhan,0
10,6f26306f-1693-4ceb-b0c1-e9ff830f0327,MDExOlB1bGxSZXF1ZXN0MTIwMTI2NzI=,2014-03-27 03:38:05,2014-01-29 22:04:56,2014-02-15 18:08:04,Totally worth 5 star. Many games been running with great speed. Though i really hopes that the ppsspp could support eboot file. Great work on the emulator.,Add sceMpegRingbufferQueryMemSize and sceMpegQueryMemSize log information,,https://github.com/hrydgard/ppsspp/pull/5271,sum2012,0
10,2c58c08d-e921-4c9c-8762-fc425b244318,MDExOlB1bGxSZXF1ZXN0MTIxMTkyMzc=,2014-11-11 10:19:44,2014-02-02 23:32:04,2014-02-15 18:08:04,I'm having trouble with project zetsobou. When I click on a certain item it picks it up as something else. I'm pretty sure the emulator is whats causing it. Not the game itself,"Handle VPL fifo priority properly, fix sema fifo timeout","FIFO should block, it wasn't before. That's why it seemed the same as SMALLEST, which is basically FIFO without blocking. It's possible the sema bug could cause a game to seemingly randomly lock up. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/5316,unknownbrackets,0
10,3c377605-a9ab-4826-bcc3-af7a974a7ebc,MDExOlB1bGxSZXF1ZXN0MTIzNDQ0MTk=,2014-07-01 23:20:03,2014-02-08 19:16:08,2014-02-15 18:08:04,Thank u it works properly!,"Improve define usage (USING_GLES2 -> MOBILE_DEVICE, _WIN32 -> USING_WIN_UI)","Changes some of the ambiguous defines to be clearer. Also, allows PSPModel to be changed on mobile, but doesn't change the default. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/5370,unknownbrackets,0
10,8963b372-7230-44ec-9ac4-6c40698193ae,MDExOlB1bGxSZXF1ZXN0MTI0NTIyNjA=,2014-11-04 23:40:07,2014-02-12 07:59:53,2014-02-15 18:08:04,its a 2onderful app but how do i fix the lag issues,Support PSP_O_TRUNC on Windows,"In #3383, it seems like the file can vary in size. But we weren't truncating it (on Windows) before. Hoping this will fix that bug on Windows at least. On Linux, our behavior is differently wrong. PSP_O_WRONLY truncates the file, which it definitely should not. PSP_O_CREATE should not either. However, I'm not sure how to use fopen() to do this in a cross platform way. I think we'll need to switch to open() / fdopen()? Is Symbian posix? There are other flags which I have not even tested yet, but I suspect our behavior isn't correct for them either. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/5420,unknownbrackets,0
10,1bb559d5-17cc-4643-814d-bcc45d79b677,MDExOlB1bGxSZXF1ZXN0MTI2ODk0Mjc=,2014-10-08 20:33:42,2014-02-19 09:14:13,2014-07-13 05:05:36,"Um why wouldn't you rate, it works and thats that. Best app on my device. The thing that gets me is that it's free.",More exactness improvements for SAS and VAG,"Corrects a few error codes, implements one sample shift with VAG to match tests, and fixes vag looping when never set (not sure if this would ever happen in the real world.) Also, the s1/s2 stuff was not clamping, which it should have - instead it was wrapping. But I'm not sure if a real encoded sample would ever hit a wall like that... Also, tested out the different predict_nr values and filled them in. Seems like there are values, but no idea if games actually use them (suppose we could add reporting...) -[Unknown]",https://github.com/hrydgard/ppsspp/pull/5521,unknownbrackets,0
10,6e4cd702-3e56-4ff5-bd0a-b235f4600e41,MDExOlB1bGxSZXF1ZXN0MTI2MTAwNDg=,2015-03-09 05:42:08,2014-02-17 12:49:21,2014-07-13 05:05:36,"When i play any game, it is running very slow and also sound is running very slow, so developer please fix the problem. I want to give 5 stars","Add sceCtrl_driver ,sceDisplay_driver ,SysclibForKernel",First step to fix Mahou Shoujo Lyrical Nanoha A'S Portable The Battle Of Aces Sim chinese version,https://github.com/hrydgard/ppsspp/pull/5497,sum2012,0
10,e538fb6a-ea67-4f16-b685-e87a93c16076,MDExOlB1bGxSZXF1ZXN0MTI5MTAxMTQ=,2015-01-29 04:59:29,2014-02-25 16:19:27,2014-07-13 05:05:36,Tooo much laging plz hrlp....,Correct sceFindFont*() behavior,"Per tests. Fixes bad font selection in Fieldrunners. Also fixes Jeanne d'Arc's text, but it's minor since it's a similar typeface. Feildrunners is a bigger deal because you can't see anything. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/5571,unknownbrackets,0
10,f7fa6399-c8c0-4690-981c-f565d07bd761,MDExOlB1bGxSZXF1ZXN0MTMyNjAyNzA=,2015-04-14 23:16:34,2014-03-06 13:27:00,2014-07-13 05:05:36,Please update its 15 fps gta vcs on galaxy grand prime help,Show unknown.png regardless of PARAM.SFO when an ISO lacks an icon0.,"It seems weird to show only a black rectangle that has nothing in it (and nothing when viewing the right-click details page) when certain ISOs (e.g. homebrew ISOs, or broken ISOs) have no icon0, so let's show the unknown.png file instead.",https://github.com/hrydgard/ppsspp/pull/5611,thedax,0
10,38d140fc-5ae3-483a-a232-5f3ccf890d3a,MDExOlB1bGxSZXF1ZXN0MTM2MTk1NDA=,2015-03-04 05:10:50,2014-03-17 02:33:22,2014-07-13 05:05:36,"Absolutely great, customizable for low end or high end devices and high compatability. Getting the settings just right takes a little know how but worth it",Use SSE in the softgpu to improve perf,"And also reduce threading a bit, improving perf for small triangles. Star Ocean world: 40% -> 48% Star Ocean inside: 187% -> 238% Star Ocean battle: 53% -> 72% Crisis Core menu: 510% -> 620% Crisis Core ingame: 124% -> 145% ClaDun: 95% -> 128% Only changed parts that seemed relatively stable. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/5670,unknownbrackets,0
10,bec238f0-74f1-417f-993c-a990a940c1e9,MDExOlB1bGxSZXF1ZXN0MTQxNDkzNTg=,2015-02-03 11:27:10,2014-03-30 05:06:52,2014-07-13 05:05:36,Nothing more to say kudos to the developer .....,Minor perf improvements for ARM,"Based on profiling. Profiler says this is faster, but I'm having trouble getting consistent numbers overall to be sure. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/5770,unknownbrackets,0
10,9ca2b7a6-dcbc-4f12-9ca5-e02b505cfc08,MDExOlB1bGxSZXF1ZXN0MTQ1ODU4MTA=,2014-09-03 09:47:35,2014-04-10 03:18:23,2014-07-13 05:05:36,"I have yet to have issues with the app. Anything that wasn't working was a result of my fault or a lack of understanding. So don't complain it's about this app, its most likely you.",Custom BGM is fixed,"Based on this commit #5828 on improvements to sceMp3 Custom BGM can be update now. Test on ""Miku"" is just all right :)",https://github.com/hrydgard/ppsspp/pull/5829,kaienfr,0
10,de13f08a-ab4d-437c-9e02-1b380d8fc216,MDExOlB1bGxSZXF1ZXN0MTU0NzY3NDc=,2015-01-17 07:59:43,2014-05-04 23:34:08,2014-07-13 05:05:36,"Try to open any game and it says ""failed to load executable. File corrupt and tried over and over again do not download",Make sure to gen the frag shader matching the id,"Otherwise, the frag shader might be generated accounting for different vertexFullAlpha values, or otherwise won't match up with the id, since we change flags between the two Apply calls. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6021,unknownbrackets,0
10,ed6107ec-4109-4539-9e55-d6dde75ba5fe,MDExOlB1bGxSZXF1ZXN0MTU2OTc0OTQ=,2014-09-15 01:31:08,2014-05-09 11:42:38,2014-07-13 05:05:36,hope developer can fix it immediately,Null out currentRenderVfb_,This fixes the missing stuffs in Tactic Orge as @unknownbrackets suggested,https://github.com/hrydgard/ppsspp/pull/6053,dbz400,0
10,79744441-eb2e-425e-aeeb-528e80bf19e3,MDExOlB1bGxSZXF1ZXN0MTYzMTk1MzA=,2015-04-13 04:06:46,2014-05-26 01:46:40,2014-07-13 05:05:36,"Great app, I can play nearly all PSP games at perfect speed on my galaxy s5. Is anyone having an issue with FFVII crisis core? I know there's been issues in the past with this game but a few releases ago, I played through the whole game without issues, but now it freezes in the very beginning when you fight your first battle after getting off the train, it freezes, hangs then the app FCs. Other than that, great job on this emulator.",End the video when we run out of packets,"If there are no audio or video packets left, even if we haven't hit the pts, the video is over. Fixes #6135, hanging in Chinese translation of Clannad. The problem before was that it was ending too late, so this should be safe, and probably is correct (I did notice if there weren't any audio frames with the specified stream, it seemed to end immediately too.) -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6142,unknownbrackets,0
10,e10acdc2-946a-41c8-b848-05ac965fa827,MDExOlB1bGxSZXF1ZXN0MTYzNTQ0Nzc=,2015-04-09 23:17:18,2014-05-27 05:01:51,2014-07-13 05:05:36,Games runing too slow!!!!!!!!,Reset the used program when depalettizing,"This fixes some of the glitches in 3rd Birthday, and Peace Walker seems to look right now (from the demo.) -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6152,unknownbrackets,0
10,1331a647-1a4d-48fd-9d71-095631e750b0,MDExOlB1bGxSZXF1ZXN0MTY3NTAzNDA=,2014-07-26 13:46:41,2014-06-05 06:42:59,2014-07-13 05:05:36,it work for my tablet,Fix a few glitches since framebuf estimation changes,"It turns out the blitting wasn't entirely working, although it kinda seemed to. Now it should, which fixes #6228. Also, the relaxed displaybuf requirements affected Tales of Phantasia X's video. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6233,unknownbrackets,0
10,5e9983aa-be7a-47f0-ad42-d1ed0b15e964,MDExOlB1bGxSZXF1ZXN0MTcxNTkzOTQ=,2015-02-03 00:15:06,2014-06-16 02:48:31,2014-07-13 05:05:36,Great psp emulator,Don't write bytes between width/stride during block transfers,"Fixes the MotoGP issue. Although I can't find it actually copying from or texturing from the stride, overwriting it definitely breaks textures. Fixes #6264 also. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6338,unknownbrackets,0
10,c20e536a-58aa-47fe-8f05-892f23aa6cb3,MDExOlB1bGxSZXF1ZXN0MTc4NjA1Mzg=,2014-11-03 21:36:25,2014-07-01 23:26:19,2014-07-13 05:05:36,"I play assassins bloodlines blank bro ,why?",Correct sceKernelSelfStopUnloadModule,Fix #4237 Fix #4058,https://github.com/hrydgard/ppsspp/pull/6481,sum2012,1
10,fb29bd1b-224c-4df6-984f-74339de88749,MDExOlB1bGxSZXF1ZXN0MTg4OTAxMjY=,2014-10-15 02:44:16,2014-07-25 11:13:05,2014-07-28 02:18:53,I have never seen an emulator run so smoothly before! Amazing job. If I had the money I would purchase gold right now!,Fix Cwcheat code type for address compare,0xD code type took wrong address argument. Hopefully fixes #6624.,https://github.com/hrydgard/ppsspp/pull/6630,Krude,0
10,bdf2dd0b-2d3f-4650-9d9f-57284fc8dd8b,MDExOlB1bGxSZXF1ZXN0MTkyNjQzMjI=,2014-10-20 08:24:40,2014-08-04 04:05:09,2014-08-27 14:47:20,It doesn't launch anymore :(,Remove bgm and sfx volume settings,"They don't actually work in all games, and this only confuses users. Also, the default 7 lowers the volume of audio detected as bgm or sfx, but not other volume. This means that some audio may have played too loud in some games by default, which will be fixed by this change. The poll on the forum did not get many responses. The top response was ""I don't care"", and the second response was ""remove the settings."" Fixes #2659. I'm not aware of any devices without decent volume controls (except my phone, the volume buttons were missing when I got it, but I don't really care.) -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6685,unknownbrackets,0
10,cdf5a8dd-7617-4f4a-950f-a098d590930c,MDExOlB1bGxSZXF1ZXN0MTk5Nzg1MzY=,2015-05-03 14:42:41,2014-08-19 13:02:37,2014-08-27 14:47:20,Wwe play,Update Readme.md,,https://github.com/hrydgard/ppsspp/pull/6747,sum2012,0
10,b6844304-509c-47b1-bdf0-3829b267e313,MDExOlB1bGxSZXF1ZXN0MjA1MzQxMTY=,2015-10-14 00:54:43,2014-08-30 09:23:14,2015-02-01 22:28:38,"I love it,this app is very cool and I can play all my fav PSP games using my mobile. Thax for giving tutorial for graphics error fix and fps lag.thank u creater I love it sound allso fixed","Use 8888, always, for Danganronpa's FBOs","This should fix dithering on draw (guessing) causing problems for Adreno 3xx devices. At least someone tested, and a test that basically did this seemed to fix it. To summarize, from my memory at least: All of these presumably without dithering enabled (Danganronpa never enables dithering that I've seen.) This also reverts #1081 because I couldn't figure out why we needed to set it twice and it just looked confusing (enable == set(true)). @solarmystic if you could test it and let me know if it still works for you (lint roller, etc.), I'd appreciate it. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6807,unknownbrackets,0
10,bb942a77-723b-4719-90e2-0533660c9d20,MDExOlB1bGxSZXF1ZXN0MjA3MzA1ODA=,2015-08-24 02:00:26,2014-09-04 09:11:03,2015-02-01 22:28:38,PPSSPP is d best psp emulator in the world!!👍👍 keep making apps like this henrik (salute you)👌👌👏👏👏👏👏,Ensure that sceIoOpen() fails on directories.,"I can't imagine this affects any real software, but just for completeness. Test is at achurch/pspautotests@9d84ffa",https://github.com/hrydgard/ppsspp/pull/6834,achurch,0
10,c04c7571-a45a-4e18-8d7a-497f21ac1153,MDExOlB1bGxSZXF1ZXN0MjEwNjkwNjk=,2015-03-15 01:24:01,2014-09-11 06:39:43,2015-02-01 22:28:38,I don't know what is wrong with your devices but it's working perfectly fine for me the only game that is screwy is telling 6 which I can totally understand but for DBZ it runs like butter,Replace frame download in Ore no Imouto ga Konnani Kawaii Wake ga Nai,Fixes saveicons. The function https://gist.github.com/daniel229/9be33beee1958072c1d7,https://github.com/hrydgard/ppsspp/pull/6878,daniel229,0
10,ad42f334-824a-4141-bb3e-1b631ff7d86b,MDExOlB1bGxSZXF1ZXN0MjExOTg4NDI=,2015-03-10 14:35:52,2014-09-14 00:02:56,2015-02-01 22:28:38,I cant find my game,d3d: Handle block transfers,"This makes videos play and lots of other things work. Not heavily tested yet, but Danganronpa seems to be able to investigate, for example. There's probably still bugs. However, as-is this hurts performance on GLES on Windows. If I remove any two virtual methods from FramebufferManager (e.g. Init and ReadFramebuffersToMemory), it fixes it. However, neither of those are being called in the area where the performance loss occurs. I'm guessing it's changing optimization or the way the vtable is generated? Maybe splitting out fbo management specifically (to have its own vtable) is the right option... not sure. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/6902,unknownbrackets,0
10,cc618e61-bc0e-4c8e-8fb5-2e31e56ad992,MDExOlB1bGxSZXF1ZXN0MjM3NzEwMDU=,2015-07-22 06:35:34,2014-11-03 16:20:23,2015-02-01 22:28:38,I like it but it takes forever to get a game from zip,Xcode 6 / iPhone 6 compatibility updates,Resolves a few minor eccentricities with Xcode as per #6972,https://github.com/hrydgard/ppsspp/pull/7047,AbandonedCart,0
10,586d56fe-90d5-4d1c-9fe9-528612daaa3a,MDExOlB1bGxSZXF1ZXN0MjQxMDY0NjU=,2015-11-09 14:18:41,2014-11-08 21:35:29,2015-02-01 22:28:38,App sucks. Couldn't play anything. Worked once. But nothing after. Please fix.,x86jit: Micro optimize cvt.s.w a bit,"This implementation is about 5x faster for micro benchmarks. Little impact to overall perf in games I tested, though. CVTDQ2PS has lower latency, and I suppose a game is likely to use the reg afterward, so might as well map fd. Just a single op if fd == fs which I'm pretty sure is common, otherwise an unaligned load (maybe could map to a reg but unsure if losing a reg is worth it since they're likely done with that reg...) -[Unknown]",https://github.com/hrydgard/ppsspp/pull/7072,unknownbrackets,0
10,4e072a85-ef63-481c-9d70-2fc0bfc9c80d,MDExOlB1bGxSZXF1ZXN0MjQxMDc2MTY=,2015-08-03 01:40:14,2014-11-08 23:17:39,2015-02-01 22:28:38,I always use it I'm never bored anymore,vertexjit: Optimize weights on x64 (not 32-bit),"No reason to penalize 64-bit users for 32-bit's limitations. A few percent in Gods Eater Burst and Kingdom Hearts. I feel like the code is ugly, though... -[Unknown]",https://github.com/hrydgard/ppsspp/pull/7073,unknownbrackets,0
10,fa8d87f6-4c49-4f8c-8279-b8427712dc59,MDExOlB1bGxSZXF1ZXN0MjQzNzA1NTg=,2015-03-21 02:04:09,2014-11-13 14:15:39,2015-02-01 22:28:38,"this emulator is really good,  graphics are great but once I play the games I have downloaded,  The audio is sometimes static and the system totally closed out at the first part of the game . not sure if I just miss something with the settings..pls help","Fix Wrong MAC address by ""Change MAC address""",Part 1 of #7088 wrong fixed,https://github.com/hrydgard/ppsspp/pull/7089,sum2012,0
10,801c4ac9-010a-4733-aa12-eda35c36baac,MDExOlB1bGxSZXF1ZXN0MjQ0NzA3MjA=,2015-02-03 13:15:05,2014-11-14 21:13:09,2015-02-01 22:28:38,"Only tried 2 games so far, but it works great, smooth, and tons of options!",Use const,,https://github.com/hrydgard/ppsspp/pull/7093,chinhodado,0
10,fa020b7e-e537-41a6-b7db-b9e4aebd7cf3,MDExOlB1bGxSZXF1ZXN0MjUxMzc0Njk=,2015-04-03 11:55:58,2014-11-27 09:09:41,2015-02-01 22:28:38,Great aap,x86jit: More fixes / tweaks to simd,"This: Doesn't turn on simd again, but might be safe now. Would like to know how Tekken reacts (with enableVFPUSIMD = true;.) -[Unknown]",https://github.com/hrydgard/ppsspp/pull/7109,unknownbrackets,0
10,84cbeecb-bbf6-48d6-82b3-9bb93aeb4e2f,MDExOlB1bGxSZXF1ZXN0MjU2MjAwMjc=,2015-04-07 03:41:31,2014-12-06 15:32:18,2015-02-01 22:28:38,Non double buffered not working on gta vcs please make it work,proAdhoc: Make some functions return boolean values.,Just tiny changes.,https://github.com/hrydgard/ppsspp/pull/7143,lioncash,0
10,0d68f90a-5e8a-454e-a6ec-52ddefc5701f,MDExOlB1bGxSZXF1ZXN0MjY2MzE5MzI=,2015-12-04 10:14:59,2014-12-29 04:27:24,2015-02-01 22:28:38,"Deleting app, worthless. Doesn't play the games I download, says that the file can't be recognized. Don't download.",Fix some Unicode path issues and tiny tweak to armjit,This will fix #7235. Not absolutely pretty on the jpeg case... -[Unknown],https://github.com/hrydgard/ppsspp/pull/7236,unknownbrackets,0
10,fbec3a2e-bd77-4de5-ad1f-c8cf2bb112c9,MDExOlB1bGxSZXF1ZXN0MjY3ODkxNzI=,2015-05-20 23:26:01,2015-01-04 01:18:08,2015-02-01 22:28:38,Please Fix . I Cant Play Silent Hill Shattered Memories though some games are working great,Scale UVs in through and non-through in GE debugger,"This also shows them scaled to the w/h in the vertex preview, which is probably easier to read and matches positions. Additionally, fixes textures drawn fully not being highlighted at all. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/7263,unknownbrackets,0
10,6e88a529-a12f-4833-bbc7-80ff54ff32ab,MDExOlB1bGxSZXF1ZXN0MjkyNTAwMDc=,2015-07-20 01:40:42,2015-02-13 09:19:41,2015-04-04 20:09:07,This app is great but GTA LCS crashes on my galaxy s4 god of war Ghost of Sparta runs fine but certain parts of the game I had to change settings around to get passed that part of the game I love this app!! please fix,Save after changing recent list,"regarding #7472 . If this is not done then the config file (the main config, the per-game config files do not have recent entries) is loaded when a game with game-specific settings is touched. No clue what else to do.",https://github.com/hrydgard/ppsspp/pull/7473,Bigpet,1
10,d4b628d9-fccd-4ef9-9ab1-a8829278ce80,MDExOlB1bGxSZXF1ZXN0Mjk3OTQxNzc=,2016-03-23 02:27:32,2015-02-23 09:15:39,2015-04-04 20:09:07,I dunno how can i download games and where web can i download. Can someone help me i really need this,"On Maemo, iOS, and Symbian, make sure to always show the menu touch button.","I can't remember if this is intended or not, but like the title suggests, if we turn off touch screen controls, the menu button disappears as well, locking the user out of the PPSSPP menu. Since I added code a long time ago that didn't let these users disable this button, it seems odd for us to allow it to suddenly disappear.",https://github.com/hrydgard/ppsspp/pull/7518,thedax,0
10,f9260710-7c48-4924-b117-c49b8786d395,MDExOlB1bGxSZXF1ZXN0MzE2NzkxNDc=,2015-07-26 15:18:49,2015-03-21 22:18:52,2015-04-04 20:09:07,Makerkotla,Add a logging in sceAtracGetRemainFrame,,https://github.com/hrydgard/ppsspp/pull/7623,sum2012,0
10,b1106f37-dea3-4140-a900-ea6e98527d6b,MDExOlB1bGxSZXF1ZXN0MzMwOTcwOTQ=,2016-09-23 20:00:05,2015-04-11 03:45:23,2016-01-02 20:57:41,"It not excellent because we can't download games don't, we can only download boring scratch games but we want Fifa  14",More x86jit micro optimizations for the FPU,"Tested on an Ivy, it makes sense that MOVAPS reg, reg would be faster though. Also, fixed a performance issue with lv.q/sv.q on immediate known addresses when in safe mode (3x interp -> 35x interp.) Not sure these are super common, but it still makes sense to use the same path as the other load/stores. Also enabled SIMD with fast off. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/7672,unknownbrackets,0
10,c90f4ac9-78a6-44a5-9f3f-81d56062f36a,MDExOlB1bGxSZXF1ZXN0MzU1NzY5NzE=,2016-05-02 03:25:10,2015-05-16 20:45:08,2016-01-02 20:57:41,Great,Make the legend width a bit more dynamic,Most of the options were running off the side for me. -[Unknown],https://github.com/hrydgard/ppsspp/pull/7747,unknownbrackets,0
10,c49fa506-a390-4700-a8be-a0ee87e0fe07,MDExOlB1bGxSZXF1ZXN0MzkyMDk5MTE=,2016-05-29 16:59:35,2015-07-04 16:27:28,2016-01-02 20:57:41,"Tried everything, still don't work","Refresh buttons after installing homebrew, add launch button",This way you can launch games more seamlessly. -[Unknown],https://github.com/hrydgard/ppsspp/pull/7846,unknownbrackets,0
10,c0bdd22e-dd43-49ae-ad3c-e97f1b01519c,MDExOlB1bGxSZXF1ZXN0NDUyNDc2NTM=,2016-09-01 19:29:14,2015-09-17 03:08:11,2016-01-02 20:57:41,"Works fine with most psp games! Played Persona 3, Danganronpa, Final Fantasy games, etc. Although it kinda lags with type-0 due to higher graphic quality.",Fix nearest framebuffer check,Broken in 454a363. This broke Breath of Fire 3. -[Unknown],https://github.com/hrydgard/ppsspp/pull/7973,unknownbrackets,0
10,7e050a1a-68e8-4631-8f45-81f2f994d3bc,MDExOlB1bGxSZXF1ZXN0NDcxMTIzOTc=,2016-12-06 01:32:53,2015-10-08 05:12:35,2016-01-02 20:57:41,My all gaming dreams came true with this no.1 PSP emulator app thank you alot dear developers. But can you tell me the difference between gold and original version pleaseeeeee.,Prevent unbinding array buffer in depal (for 1.1.1),Fixes #8037. Pretty straight forward looking at the patch - this is called after the vertex cache has done its magic. -[Unknown],https://github.com/hrydgard/ppsspp/pull/8039,unknownbrackets,0
10,57969800-e988-4822-b53f-343010d29722,MDExOlB1bGxSZXF1ZXN0NDc0OTE4MDQ=,2016-09-22 18:05:57,2015-10-13 05:14:33,2016-01-02 20:57:41,I am giving 5 rate acording to comments .. people giving impresiv comments so i thought maybe this app dsrv 5 stars,Atrac: calculate instead of using header value map,"All the magic values in the table are actually calculable, as I've found while deciphering the format to attempt to generate useful sample data. So let's just ditch the map. -[Unknown]",https://github.com/hrydgard/ppsspp/pull/8059,unknownbrackets,0
10,3b29bb38-fe80-4ea6-b236-fd70deab72cd,MDExOlB1bGxSZXF1ZXN0NDk3NjAyMDc=,2016-05-28 10:44:35,2015-11-04 23:10:52,2016-01-02 20:57:41,I could run Monster hunter portable 3rd here that is crazy obviously worth 5 stars,Re-add -mmacosx-version-min=10.7 to CMAKE_CXX_FLAGS (because someone removed it at some point?),"This re-adds the -mmacosx-version-min=10.7 flag to CMAKE_CXX_FLAGS. No idea why it was removed, or who did it — but this fixes the issue where PPSSPP builds don't work on OS X <10.11 ;P",https://github.com/hrydgard/ppsspp/pull/8170,akemin-dayo,0
11,cd627dd5-4896-4317-b9b7-b769bb217f5d,PR_kwDOGyI-8M5T07Hv,2024-04-07 20:53:59,2023-06-24 22:37:44,2023-06-25 03:11:14,Best one !,fix(deps): install poetry in pump workflow,"This fix makes version pumping apply to the ML pyproject.toml. The pump script itself was updated with the inclusion of Poetry, but Poetry wasn't installed in the pump workflow.",https://github.com/immich-app/immich/pull/2938,mertalev,0
11,72dbfc1d-5f12-48f9-8062-7fae4898bd11,PR_kwDOGyI-8M5gnxFg,2024-11-21 19:56:55,2023-11-29 02:41:32,2023-11-29 20:19:15,Just love it,chore: update job names,,https://github.com/immich-app/immich/pull/5375,jrasm91,0
11,a4b90904-7863-4feb-a610-82bec0ac0c17,PR_kwDOGyI-8M5pmxFv,2024-12-06 10:04:56,2024-03-14 09:41:37,2024-03-20 15:13:52,5 millions stars,fix(web): keyboard shortcut handling,"Keyboard shortcuts are currently handled pretty inconsistently and maybe in an unexpected way. Let's look at an example listening for the escape key using on:keydown={(e) => e.key === 'Escape'}. This not only triggers when pressing escape, but also with any combination of modifier key (ctrl, alt, shift or meta). Another issue may arise when listening for a key that is entered in an input field, where the event handler will still execute. In some cases these issues are accounted for, but not everywhere. A new action use:shortcut and function executeShortcuts are added that manage these pitfalls. However, they aren't yet used everywhere as it would make this PR a bit large.",https://github.com/immich-app/immich/pull/7946,michelheusschen,0
